Date,Open,High,Low,Close,Adj Close,Volume
2020-06-19,46.338799,46.526150,44.277908,44.652615,44.100437,14199805
2020-06-22,44.777519,44.839970,43.466042,43.965652,43.421967,12536122
2020-06-23,44.277908,44.527714,43.528492,43.715847,43.175251,12903497
2020-06-24,43.091335,43.091335,40.718189,40.780640,40.276340,23164643
2020-06-25,40.593285,41.842312,40.093678,41.717407,41.201527,11840699
2020-06-26,41.342701,41.530056,40.281029,40.468384,40.027870,14316712
2020-06-29,41.030445,42.466824,40.593285,42.466824,42.004555,12053778
2020-06-30,41.904762,42.903980,41.592506,42.654175,42.189865,11131426
2020-07-01,43.278690,43.778297,41.904762,42.092117,41.633930,19316007
2020-07-02,42.841530,43.965652,42.529274,42.591724,42.128105,11873557
2020-07-06,43.590946,44.215458,43.028885,43.715847,43.239983,12078133
2020-07-07,43.028885,43.028885,42.154568,42.217018,41.757469,9997196
2020-07-08,42.591724,42.903980,41.967213,42.841530,42.375183,10318343
2020-07-09,42.654175,42.654175,41.092896,41.092896,40.645580,11969024
2020-07-10,40.843090,41.967213,40.780640,41.779858,41.325069,10155672
2020-07-13,42.217018,42.591724,41.467602,41.842312,41.386845,10967346
2020-07-14,41.592506,43.028885,41.030445,42.966431,42.498734,11130161
2020-07-15,44.277908,45.027321,43.903202,44.590164,44.104782,14383564
2020-07-16,44.090553,44.839970,43.653397,44.028103,43.548840,8381791
2020-07-17,44.090553,44.652615,43.590946,44.153004,43.672382,9600775
2020-07-20,43.778297,44.090553,42.841530,42.903980,42.436951,7856629
2020-07-21,43.341141,44.652615,43.091335,43.965652,43.487068,11188846
2020-07-22,43.653397,44.277908,43.091335,44.090553,43.610611,10489517
2020-07-23,44.090553,44.465263,43.528492,43.965652,43.487068,10989139
2020-07-24,43.840748,44.402809,42.591724,42.841530,42.375183,10480101
2020-07-27,42.716629,42.779079,41.779858,41.904762,41.448612,11321478
2020-07-28,41.842312,43.466042,41.779858,43.028885,42.560497,12174880
2020-07-29,43.653397,43.715847,40.718189,41.155346,40.707352,23769339
2020-07-30,40.593285,40.655739,39.094456,39.094456,38.668903,20420245
2020-07-31,39.032005,39.281811,37.470726,37.907883,37.495239,22833072
2020-08-03,38.345043,38.657299,37.595627,38.157688,37.742325,14374341
2020-08-04,38.095238,38.719749,38.095238,38.345043,37.927639,11375568
2020-08-05,38.532398,39.968773,38.345043,39.968773,39.533703,16988814
2020-08-06,39.531616,40.093678,39.219360,39.531616,39.101299,11195251
2020-08-07,39.281811,40.343483,39.032005,39.968773,39.533703,13300767
2020-08-10,40.156128,41.842312,39.843872,41.654957,41.201530,15106993
2020-08-11,42.903980,43.715847,41.779858,42.029663,41.572155,14914283
2020-08-12,42.903980,42.966431,41.092896,41.967213,41.510391,11231680
2020-08-13,41.155346,42.217018,41.155346,41.217800,40.769135,8555239
2020-08-14,40.843090,41.967213,40.405933,41.592506,41.139759,8069852
2020-08-17,41.654957,41.779858,40.281029,40.405933,39.966110,9452083
2020-08-18,40.530834,41.030445,40.031227,40.218578,39.780792,6835096
2020-08-19,40.405933,41.030445,39.656517,39.843872,39.410156,8704715
2020-08-20,39.531616,39.843872,38.782200,39.156910,38.730667,10210211
2020-08-21,39.032005,39.843872,38.907104,39.406715,38.977753,9583721
2020-08-24,39.656517,41.467602,39.344261,41.405151,40.954449,16458512
2020-08-25,41.530056,41.842312,40.468384,41.155346,40.707352,11120537
2020-08-26,41.342701,41.342701,40.218578,40.468384,40.027870,9175803
2020-08-27,40.718189,41.405151,40.281029,40.468384,40.027870,11751237
2020-08-28,40.655739,41.342701,40.405933,41.280251,40.830902,9473267
2020-08-31,40.655739,41.779858,39.094456,39.594067,39.163067,22717414
2020-09-01,39.156910,39.968773,38.407494,38.657299,38.236500,14920704
